"eis","SCC","POLL","ANN_VALUE","STKHGT","STKDIAM","STKTEMP","STKFLOW","STKVEL","NAICS"
6305711,30502005,"PM25-PRI",0.01464,14.87424,0.6096,321.333333333333,3.5594276166144,NA,212321
6305811,50100701,"VOC",0.1285,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6307311,50100410,"VOC",0.006,11.8872,4.2672,1049.66666666667,0.28316846592,NA,562212
6308311,10200602,"VOC",0.1101,17.73936,1.03632,497.444444444444,7.1131918639104,NA,331523
6308411,20300101,"PM25-PRI",0.0299191,8.62584,0.39624,603.555555555556,2.6108132557824,NA,42441
6308511,10300602,"PM25-PRI",0.027413,20.81784,1.15824,485.222222222222,7.85792492928,NA,62211
6308711,10300602,"NOX",0.6145,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6309011,30500245,"PM25-PRI",0.0099273,12.40536,1.0668,400.222222222222,16.6021671568896,NA,324121
6309111,10200601,"PM25-PRI",0.0038741,33.0708,1.9812,470.222222222222,34.928830271232,NA,334412
6309311,30510298,"PM25-PRI",0.1147,26.33472,0.27432,298,0.9259608835584,NA,42352
6309411,10300602,"PM25-PRI",0.011797,32.004,1.524,713.555555555556,24.5794929015094,NA,62211
6309511,30200530,"PM25-PRI",0.004606,27.1272,1.40208,299.111111111111,19.7255153359872,NA,322211
6309611,10300602,"VOC",0.04507,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6310111,10200601,"VOC",0.44,41.148,1.8288,425.222222222222,48.0385844606518,18.288,322122
6311211,20200101,"VOC",0.01226885,19.812,4.20624,800.777777777778,697.075339663926,50.17008,221112
6311511,50200601,"NOX",3.54,9.144,0.252984,1033,1.04677754122783,20.823936,221112
6311811,50300601,"NOX",0.05,12.192,0.3048,783,1.65181510730511,22.64664,562212
6311911,50100406,"PM25-PRI",0.16,7.62,0.3048,533,0.7079211648,9.701784,562212
6314111,10100601,"SO2",0,28.956,1.9812,488.555555555556,23.4789133517568,7.62,221112
6314811,20400402,"VOC",0.09768,12.4968,0.3048,294.111111111111,1.4002680639744,19.2024,333618
6315911,50100402,"PM25-PRI",0,4.572,0.1524,291.333333333333,0.0689033828123136,3.77747784,562212
6316811,20200201,"NOX",5.03,18.288,2.7432,688.555555555556,98.0588781230902,16.48968,486210
6316911,30600906,"SO2",13.44,22.86,0.1014984,288.555555555556,0.0188760099382272,2.31648,211111
6317011,20200202,"PM25-PRI",1.005,15.24,0.938784,699.666666666667,6.84323603861023,9.87552,486210
6317111,20200253,"VOC",0.405,7.62,0.252984,533,1.65181510730511,32.85744,211111
6317211,20200253,"NOX",7.15,6.096,0.252984,533,1.65181510730511,32.85744,211111
6317311,20200253,"VOC",1.03,7.62,0.252984,533,1.55742656256,30.99816,211111
6318111,30600906,"SO2",0,22.86,0.204216,1255.22222222222,0.811747714514227,24.78024,211111
6318211,31000404,"NOX",11.46,30.48,1.8288,538.555555555556,4.11396491847951,1.55448,486210
6318411,20200253,"NOX",12.245,12.192,0.3048,880.222222222222,3.0992788594944,42.48912,211111
6318511,20200253,"VOC",0.33935,5.7912,0.2538984,866.333333333333,1.17986672021023,23.28672,211111
6318611,20200253,"NOX",6.105,9.144,0.2033016,835.777777777778,0.217566827420314,6.7056,211111
6319111,20200254,"SO2",0.008975,6.4008,0.3048,866.333333333333,0.802309709545114,11.00328,211111
6319411,10100222,"NH3",0.08449,65.8368,3.10896,421.888888888889,141.58423296,NA,212210
6319511,30302316,"PM25-PRI",0.74512,39.624,0.762,293,8.02310559050511,NA,488510
6319611,10200602,"SO2",0.002917,17.73936,1.03632,497.444444444444,7.1131918639104,NA,33312
6319811,50100701,"NH3",0.01024,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6319911,50100701,"NH3",0.0142,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6320511,10200603,"SO2",0.003732,11.18616,0.54864,493.555555555556,1.5687533011968,NA,325412
6320611,50100701,"NH3",0.001982,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6320811,20200201,"NOX",2.51,12.8016,4.51104,752.444444444444,112.321603691827,7.04088,486210
6321111,10300501,"NH3",1e-04,8.2296,7.62,435.777777777778,NA,9.20496,622110
6321211,30899999,"VOC",0.3973,12.192,0.762,366.333333333333,NA,1.545336,326220
6321411,20200254,"SO2",0.0045,8.5344,0.24384,699.666666666667,NA,41.199816,486210
6321511,20100102,"NH3",0.0026,18.92808,1.3716,766.333333333333,NA,0.478536,221112
6322611,30501604,"PM25-PRI",0.178066,45.72,1.975104,533,12.4033451442278,4.044696,327120
6322711,40500401,"VOC",15.7931,3.048,0,295.222222222222,NA,NA,323111
6323111,20100102,"PM25-PRI",0.027,13.716,0.9144,616.333333333333,NA,2.286,221112
6323511,10100501,"SO2",0.3553,45.72,1.524,619.111111111111,20.8502604826214,11.451336,221113
6325011,40200901,"PM25-PRI",0.00547,3.048,0,295.222222222222,NA,NA,337122
6325311,49099998,"VOC",56,10.668,0.204216,310.777777777778,0.622970625024,19.01952,326130
6325711,10200502,"SO2",0.302225,9.7536,0.67056,463.555555555556,0.8013667585536,2.16408,337122
6327111,10300603,"VOC",2.7166,12.8016,0.3048,810.777777777778,0.584909951519693,8.01624,48621
6327311,10300603,"VOC",0.0236082,7.62,0.356616,449.666666666667,0.7829608082688,7.83336,486210
6327611,20200202,"VOC",0,12.192,0.4572,769.111111111111,0.1500792869376,0.9144,48621
6327811,30100604,"PM25-PRI",50.1854,30.48,3.5052,1349.66666666667,210.771727189225,21.85416,32519
6328011,31000202,"PM25-PRI",0.000532,10.0584,0.405384,255.222222222222,0.472081476273869,3.6576,48621
6328311,31000227,"SO2",0.000144,10.3632,0.9144,1088.55555555556,5.2041578489022,7.9248,48621
6328411,40500415,"VOC",0.2648,12.192,0.4572,433.555555555556,1.0007994774164,6.096,32311
6328511,30800722,"VOC",29.41,18.288,3.048,324.666666666667,84.950539776,11.64336,326191
6328811,10200602,"SO2",0.0627555,21.336,0.9144,435.777777777778,1.65181510730511,2.52984,323111
6329711,30203602,"VOC",1.86609,11.2776,0.3998976,380.222222222222,NA,182.88,311615
6330211,30400706,"PM25-PRI",0.000325301,20.7264,0.4498848,308,NA,32.3700648,331513
6330311,30200501,"PM25-PRI",0.000206835,64.008,0.390144,294.111111111111,NA,18.960084,312120
6330411,10100602,"PM25-PRI",0.00246319,167.64,7.62,333,NA,22.86,221112
6330511,10100601,"VOC",2.1751,121.92,3.3500568,410.777777777778,NA,18.0301392,221112
6330711,10100908,"PM25-PRI",0.88252,34.99104,0.7001256,344.111111111111,NA,3.0001464,311991
6330811,30190003,"PM25-PRI",0.423691,8.2296,1.0000488,416.333333333333,NA,0.03048,332812
6330911,30200802,"PM25-PRI",0.005337564,47.15256,7.6099416,449.666666666667,NA,0.03048,311213
6331211,10200602,"VOC",0.1428075,13.716,0.8601456,458,NA,4.8700944,334517
6331511,40600131,"VOC",0.037125,7.9248,0.2398776,281.333333333333,NA,1.2499848,424710
6331911,40600162,"VOC",11.00945,7.62,0.1200912,280.777777777778,NA,41.7298632,486910
6332011,10300501,"VOC",0.0027522,25.908,1.5200376,421.888888888889,NA,6.4699896,611310
6333111,20200253,"NOX",3.7315,5.4864,0.252984,868,1.54704277491471,30.7848,211111
6333211,20200253,"VOC",3.2525,4.8768,0.252984,868,1.54704277491471,30.7848,211111
6333311,20200253,"PM25-PRI",0.031535,6.4008,0.201168,868,1.54704277491471,48.67656,211111
6333611,31000321,"VOC",10.625,3.6576,0.100584,394.111111111111,0.0004700596534272,0.06096,211111
6333811,31000321,"VOC",10.625,4.572,0.100584,394.111111111111,0.0004700596534272,0.06096,211111
6334611,20200254,"SO2",0.01946,9.144,0.2538984,866.333333333333,1.635297890688,32.27832,211111
6334711,20200254,"VOC",24.005,5.9436,0.2538984,866.333333333333,0.882539830994227,17.40408,211111
6334811,20200253,"VOC",0.55,8.2296,0.2538984,866.333333333333,0.946252735826227,18.68424,211111
6335011,20100201,"NOX",1.75875,11.8872,3.81,649.666666666667,520.123838201856,45.62856,221112
6336011,30290003,"SO2",0.030665,59.03976,0.6348984,524.666666666667,2.39324359667743,7.55904,311514
6336811,10100601,"PM25-PRI",0.1672,109.728,2.5908,344.111111111111,235.973720656105,44.77512,221112
6337011,30500206,"SO2",0.00015,15.24,1.524,399.666666666667,1.5730008281856,0.85344,324121
6338411,30500245,"SO2",0.1067,10.668,1.524,383,NA,14.231112,324121
6338811,10300501,"NH3",2e-04,16.4592,0.6096,471.888888888889,NA,15.675864,611310
6339311,20200401,"VOC",0.015,10.9728,0.9144,477.444444444444,NA,17.273016,221112
6339511,40201901,"VOC",9.275,9.54024,0.9144,299.666666666667,7.60607772737541,11.5824,33711
6339711,39999992,"VOC",0.09,9.144,0.762,310.777777777778,3.47499527513103,7.62,332991
6339811,10200602,"VOC",0.2142,11.5824,0.79248,603.555555555556,2.95250131686943,5.983224,322230
6340011,30500260,"SO2",6.36,13.47216,0.9144,394.111111111111,21.2169579826185,32.3088,324121
6340111,10200404,"PM25-PRI",0.04,17.0688,0.6096,466.333333333333,2.97748810230221,10.201656,31321
6340511,30500504,"VOC",0.00425975,10.668,0.39624,699.666666666667,3.539605824,28.6512,32712
6340611,20200252,"NOX",51.4267,12.4968,0.762,588.555555555556,7.42986765440271,16.3068,486210
6340711,10200905,"VOC",0.52,30.48,1.8288,616.333333333333,28.316846592,10.78992,321219
6341111,30110080,"VOC",40.01,45.72,1.0668,302.444444444444,50.4983754785051,56.50992,32519
6341211,30101802,"VOC",1.52,44.196,0.6096,338.555555555556,1.88778788501023,6.4008,325211
6341311,20200252,"VOC",0.661,7.62,0.435864,541.333333333333,1.939703991552,12.86256,21111
6341411,20200252,"NOX",42.4635,17.6784,0.786384,588.555555555556,9.31388090376223,19.2024,486210
6341511,20200253,"NOX",0.403592,13.1064,0.3048,810.777777777778,2.7849618623232,38.19144,486210
6341811,20100201,"NOX",6.8,18.288,2.8956,727.444444444444,165.779562530534,25.17648,221112
6341911,20100201,"VOC",0.454,22.86,4.498848,807.444444444444,710.65845808277,44.8056,221112
6342511,20300202,"NOX",6.367,10.0584,1.2192,255.222222222222,0.0059295476763648,0.00505968,48621
6342611,40688801,"VOC",76.6,53.34,0.6096,255.222222222222,0.0014809710767616,0.00505968,211112
6342711,20200201,"SO2",0.0281261,17.3736,0.762,714.111111111111,33.4945819913472,73.4568,486210
6342811,20200202,"SO2",0.000123177,9.144,0.3048,830.222222222222,0.09797628920832,1.34112,4862
6342911,50100410,"NOX",2.663,10.668,2.1336,255.222222222222,0.56633693184,0.15837408,562212
6343111,20200254,"NOX",1.204,11.2776,0.3300984,657.444444444444,2.05391432891151,23.98776,486210
6343911,30400207,"PM25-PRI",0,20.4216,0.762,344.111111111111,2.98364984812063,6.5532,331420
6344311,10200205,"NH3",0,58.8264,1.0668,439.111111111111,9.98829474398991,11.18616,311514
6344511,10200602,"NH3",0.0223025,13.716,1.3716,533,3.02754096033823,2.04216,322130
6344611,10200602,"SO2",0.02206,10.9728,0.6096,449.666666666667,2.8316846592,9.69264,326299
6344711,30400331,"VOC",105.35,14.6304,1.524,323,37.7557945121051,20.69592,331511
6345011,50100421,"VOC",0.0373,9.144,0.4572,785.222222222222,3.86723173906944,23.554944,562212
6345611,20100201,"NOX",1.4,14.0208,3.3528,796.333333333333,NA,42.19956,221112
6346411,10100203,"PM25-PRI",59.2417,68.58,3.048,429.666666666667,NA,8.369808,221112
6346611,30200706,"PM25-PRI",3e-04,49.3776,0.762,302.444444444444,38.4641885682432,84.344256,311211
6347311,30701399,"PM25-PRI",0.1322,20.1168,3.048,298,NA,4.062984,322211
6347511,30200509,"PM25-PRI",0.0343,31.6992,0.6096,294.111111111111,NA,29.29128,424510
6347611,30200783,"PM25-PRI",0.0036,45.72,0.36576,298,1.69901079552,16.254984,311224
6347711,10300602,"NOX",2.2883,7.9248,0.6096,496.888888888889,2.3701200597504,8.10768,622110
6347811,40201901,"VOC",1.37345,8.5344,0.862584,294.111111111111,5.89934209610511,10.08888,337211
6348011,30203001,"PM25-PRI",1.5480234,37.7952,1.6254984,335.777777777778,34.9982065453824,16.85544,311514
6348211,40202033,"VOC",0.7445,10.668,0.6096,296.888888888889,4.71947254421023,16.18488,332812
6348411,20200402,"NOX",0.45486,14.6304,0.813816,866.333333333333,43.1831910528,83.02752,221112
6349811,40299998,"VOC",10.7627,13.716,0.5586984,588.555555555556,3.77557860170511,15.3924,332999
6350011,30700805,"PM25-PRI",1.189,13.1064,1.12776,296.333333333333,10.3328173214208,NA,33992
6350111,50100701,"VOC",0.3421,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6350311,20300201,"VOC",0.3326,9.02208,0.48768,632.444444444444,3.9671902075392,NA,221121
6350411,10300602,"PM25-PRI",1.113e-05,20.81784,1.15824,485.222222222222,7.85792492928,NA,62211
6350511,30504025,"PM25-PRI",0.2357,13.4112,0.36576,301.888888888889,1.401683906304,NA,212321
6350611,40200901,"VOC",2.55,9.7536,0.82296,331.333333333333,5.1989730342912,NA,326199
6350711,30502006,"PM25-PRI",0.0009272,21.336,0.9144,294.111111111111,14.158423296,NA,326199
6350811,10200602,"NOX",0.327,17.73936,1.03632,497.444444444444,7.1131918639104,NA,33251
6351011,50100701,"NH3",0.009979,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6351111,50100701,"NH3",0.009752,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6351211,50100701,"NH3",0.002215,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6351411,50100410,"NOX",0.1675,11.06424,1.40208,728,8.5488559861248,NA,562212
6352411,30101401,"VOC",2.4,3.6576,0.57912,296.888888888889,7.079211648,NA,325510
6352611,30101812,"VOC",0.336,189.8904,0.3048,294.111111111111,1.23508457106463,NA,325991
6352711,10200799,"VOC",11.21,10.5156,0.9144,2199.66666666667,4.7190024845568,NA,325211
6352911,10200602,"PM25-PRI",0.0026,12.3444,1.76784,476.333333333333,26.124176883103,NA,322220
6353011,40201301,"VOC",0.1127,12.192,0.9144,366.333333333333,28.316846592,NA,322220
6353211,40201001,"VOC",0.025,16.09344,0.82296,338.555555555556,9.43894792010511,NA,322220
6354511,10300207,"SO2",162.5,15.24,2.1336,488.555555555556,11.7986841922102,NA,611310
6354611,30500311,"VOC",0.3569,12.192,0.82296,502.444444444444,5.1083591251968,NA,327120
6355011,30800802,"VOC",17.721,9.144,2.5908,301.888888888889,2.25576530647327,NA,326150
6355511,39999999,"NH3",4.654,3.048,0,295.222222222222,NA,NA,3119
6355611,39999999,"NH3",3.37,3.048,0,295.222222222222,NA,NA,3119
6355711,39999999,"NH3",4.8305,3.048,0,295.222222222222,NA,NA,3119
6355811,39999999,"NH3",0.512,3.048,0,295.222222222222,NA,NA,3119
6355911,39999999,"NH3",0.025,3.048,0,295.222222222222,NA,NA,3119
6356111,39999999,"NH3",0.266,3.048,0,295.222222222222,NA,NA,3119
6356311,39990013,"NOX",0.144648,21.0312,0.6096,347.444444444444,1.54416295161631,NA,325991
6356611,10200602,"PM25-PRI",1.3655,30.48,1.2192,449.666666666667,9.43894792010511,8.0772,322130
6356811,20100102,"VOC",0.12585,11.5824,0.762,733,2.40693196032,5.27304,221112
6358111,40202501,"VOC",0.7495,9.144,0.4572,294.111111111111,0.235972777705114,1.43256,332812
6358211,50400201,"VOC",27.86,9.144,0.2538984,810.777777777778,0.589933360105114,11.64336,562212
6358511,10200906,"NOX",7.725,13.716,0.70866,533,8.46201671268111,21.45792,321912
6358811,10300603,"NOX",0.15065,10.668,0.2033016,366.333333333333,0.440797024159027,13.59408,486210
6359111,10200603,"NOX",2.0865,12.192,0.3429,1116.33333333333,0.56633693184,6.12648,221210
6359611,10200603,"NOX",0.13,7.9248,0.2033016,452.444444444444,0.3667031633664,11.30808,332721
6359811,10200602,"VOC",0.2899,17.73936,1.03632,497.444444444444,7.1131918639104,NA,31123
6359911,50100701,"VOC",0.06495,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6360811,20200401,"NOX",0.3833,18.8976,0.39624,588.555555555556,5.4962999235072,NA,221121
6360911,40400116,"VOC",0.2231,11.76528,1.0668,296.333333333333,0.00169901079552,NA,42471
6361011,20300201,"VOC",0.01821,9.02208,0.48768,632.444444444444,3.9671902075392,NA,221122
6361111,30700805,"PM25-PRI",0.04376,13.1064,1.12776,296.333333333333,10.3328173214208,NA,337211
6361211,40201705,"VOC",3.699,17.8308,0.36576,293,NA,2.033016,332431
6361411,40201001,"NOX",0.49,13.68552,0.9101328,441.888888888889,NA,1.5998952,332439
6361611,10200602,"SO2",0.001137,53.34,2.1299424,505.222222222222,NA,2.6398728,611310
6362111,30190099,"VOC",0.1564,38.1,0.323088,810.777777777778,0.141609718121933,1.7276064,325110
6362311,40400179,"VOC",0.0756,18.288,3.3528,1088.55555555556,182.897945800796,20.7264,486910
6362411,40400116,"VOC",7.5425,13.1064,0.9144,294.666666666667,0.020005852117248,0.03048,424710
6362511,40400140,"VOC",0.706,9.144,0.9144,294.666666666667,0.020005852117248,0.03048,424710
6364211,10100601,"NOX",3.43,40.2336,3.048,421.888888888889,133.37234744832,18.288,221122
6364311,68110023,"VOC",7.442,13.716,0.762,291.333333333333,0.31120214404608,0.682752,325998
6365111,30800703,"PM25-PRI",0.00169412,15.24,0.6096,296.888888888889,3.89180509854198,13.341096,326122
6367611,20100101,"NOX",0.4805,17.46504,3.5052,662.444444444444,180.134787910349,NA,221122
6367711,40600135,"VOC",0.0139194,13.80744,2.286,418.555555555556,0.9514460454912,NA,48691
6367811,30500245,"PM25-PRI",0.00270826,12.40536,1.0668,400.222222222222,16.6021671568896,NA,324121
6367911,40200101,"VOC",13.92,13.716,0.85344,293,7.03201595978511,NA,33711
6368011,30200552,"PM25-PRI",0.43436,61.2648,1.15824,283,19.39703991552,NA,311221
6368111,10200602,"NOX",2.231,17.73936,1.03632,497.444444444444,7.1131918639104,NA,324199
6368211,10200602,"NOX",2.297,17.73936,1.03632,497.444444444444,7.1131918639104,NA,31141
6368311,10300602,"NH3",0.001766,20.81784,1.15824,485.222222222222,7.85792492928,NA,61111
6368411,30502005,"PM25-PRI",1.89e-05,14.87424,0.6096,321.333333333333,3.5594276166144,NA,212321
6368511,20200201,"NOX",100.4,18.288,3.26136,398,123.870156683036,NA,48621
6368711,10300602,"VOC",0.04224,20.81784,1.15824,485.222222222222,7.85792492928,NA,62211
6368811,50100701,"NH3",0.07189,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6369211,30299998,"NOX",0.1818,14.1732,0.4572,321.888888888889,1.2006342955008,NA,42491
6369311,30200530,"PM25-PRI",0.1218,27.1272,1.40208,299.111111111111,19.7255153359872,NA,325193
6369511,10200602,"NH3",0.141,17.73936,1.03632,497.444444444444,7.1131918639104,NA,333111
6369611,30200551,"PM25-PRI",0.010716,9.144,1.85928,298,30.8681944699392,NA,42451
6369811,10100602,"NOX",2.172,21.51888,1.12776,514.111111111111,8.25912650684943,NA,561990
6370211,30490033,"NH3",0.09245,21.6408,1.8288,1005.22222222222,10.7132060167451,NA,331318
6370811,20200202,"PM25-PRI",0.8918,16.764,0.4572,310.777777777778,1.77924091696911,NA,336320
6371011,20100101,"SO2",0.3,22.86,3.77952,810.777777777778,693.762741504,NA,221112
6371111,10300209,"PM25-PRI",1.2343,35.6616,1.524,577.444444444444,27.2785612730651,NA,611310
6371211,20100802,"SO2",0.617,10.11936,0.33528,738,4.58827209889551,NA,221118
6371611,39999999,"NH3",4.0245,10.63752,0.762,349.111111111111,NA,9.47928,33641
6371711,30400108,"PM25-PRI",0.2412,3.3528,1.2192,294.111111111111,21.237634944,NA,331314
6372611,30190003,"VOC",0.014,22.86,0.36576,1088.55555555556,0.401153438930227,NA,325180
6373511,10100501,"NH3",0.00964,27.432,4.84632,441.333333333333,NA,19.32432,221112
6374211,30800772,"VOC",0.634,7.86384,0.9144,294.111111111111,4.03278901435423,NA,326199
6374311,10200602,"PM25-PRI",0.0004296,17.73936,1.03632,497.444444444444,7.1131918639104,NA,337211
6374511,30200530,"PM25-PRI",0.00509,35.6616,0.762,293,5.6633693184,NA,325193
6374711,50100701,"VOC",0.01359,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6374811,50100701,"NH3",0.003894,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6374911,50100701,"NH3",0.01336,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375011,50100701,"NH3",0.007553,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375111,50100701,"VOC",0.000299,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375211,50100701,"VOC",0.01076,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375311,50100701,"NH3",0.004709,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375411,50100701,"NH3",0.001732,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375511,50100701,"NH3",0.0006902,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6375611,50100701,"VOC",0.0024,7.89432,0.64008,325.222222222222,1.812278181888,NA,22132
6376711,30200564,"PM25-PRI",0.006875,91.44,1.15824,294.111111111111,22.4807445093888,NA,42451
6376811,20300101,"NOX",0.4017,8.62584,0.39624,603.555555555556,2.6108132557824,NA,221121
6376911,10200402,"SO2",1.003,28.0416,1.40208,460.222222222222,14.1187797107712,NA,311513
6377011,10200501,"PM25-PRI",0.00041075,35.9664,1.03632,533,10.76040170496,NA,221113
